accession,true_label_count,any_unseen_true_label,all_true_labels_unseen,min_true_label_train_count,B1_ESM2_only_top1_prob,B1_ESM2_only_prob_sum,B1_ESM2_only_entropy,B3_contact_only_top1_prob,B3_contact_only_prob_sum,B3_contact_only_entropy,Fusion_ESM2_contact_top1_prob,Fusion_ESM2_contact_prob_sum,Fusion_ESM2_contact_entropy
Q1LJY1,1,False,False,3,0.16628309,0.63287556,2.5003183,0.05397242,0.49696845,3.444583,0.03923106,0.103208944,0.47939104
Q1LTK2,1,False,False,3,0.15571634,0.77903265,3.7308116,0.020512497,0.28133678,1.9817034,0.097999595,0.24463873,0.94755536
Q1LTP3,1,False,False,8,0.09022715,0.54969203,3.7210813,0.16043054,0.32329547,1.3762505,0.7091177,0.7157892,0.65774995
Q1MBE0,1,False,False,3,0.13894238,0.41159937,1.9144176,0.12770127,0.7667782,4.674288,0.08106797,0.25443515,1.0102216
Q1MQ73,1,False,False,3,0.21036176,0.7468918,3.0920835,0.027454078,0.5199561,3.9152763,0.051887896,0.104554445,0.5008101
Q1QCP3,1,False,False,3,0.064050026,0.35453552,2.542829,0.16519025,1.6563871,10.472849,0.07849732,0.115462035,0.4935838
Q1QM87,1,False,False,3,0.2172035,0.6184533,2.086045,0.030313829,0.690468,5.4180336,0.039831802,0.107199006,0.506609
Q1QVW9,1,False,False,3,0.06357827,0.6164809,4.4685946,0.17227094,1.1631335,7.302362,0.009662949,0.023569133,0.15723516
Q1R7T6,1,False,False,8,0.10596675,0.4511096,2.83643,0.1226032,0.35912853,1.5497041,0.9308409,0.9513494,0.40122613
Q1RF91,1,False,False,3,0.27617115,0.6542775,2.1475067,0.055160627,0.3738178,2.4458969,0.09148413,0.1641972,0.6279352
Q1RJ87,1,False,False,3,0.10043609,0.37032595,1.9276524,0.034411114,0.6664818,4.669179,0.07950441,0.17474395,0.6894512
Q213Y7,1,False,False,3,0.18003611,0.5908461,2.3479712,0.034333732,0.19210975,1.4101496,0.024965765,0.04805834,0.24842374
Q21HP4,1,False,False,3,0.29677308,0.67928797,2.2117069,0.10998907,0.78910124,5.0562587,0.15165931,0.25702575,0.8509451
Q220R7,1,False,False,3,0.225148,0.5655082,2.0053196,0.0345846,0.3200292,2.1655083,0.11215425,0.18230125,0.6861208
Q24VU8,1,False,False,3,0.24861044,0.67266774,2.3187919,0.23625386,0.44521096,2.2354033,0.10228089,0.24547839,0.95068413
Q24ZT5,1,False,False,3,0.2478884,0.89195037,4.826831,0.0599069,0.26927927,1.6636004,0.021155708,0.0590432,0.32229623
Q2FIS8,1,False,False,3,0.15135555,0.5259153,2.5174727,0.08789272,0.20037346,0.8203561,0.13833417,0.22369081,0.8096726
Q2FS65,1,False,False,3,0.19250351,0.6056551,2.2826095,0.08025164,1.8826826,13.0132675,0.21380113,0.5562361,1.5484453
Q2G1X6,1,False,False,3,0.15135555,0.5259153,2.5174727,0.094808646,0.22155567,0.86868614,0.1430449,0.23211136,0.8337413
Q2G3K1,1,False,False,3,0.08211991,0.4661756,2.2732036,0.024000326,0.11813189,0.9005525,0.13327275,0.29058814,1.0532324
Q2IG55,1,False,False,3,0.3652089,0.90292066,3.1446376,0.10815582,0.37022275,1.9621432,0.109191634,0.24996662,0.8915807
Q2IUE0,1,False,False,3,0.17997499,0.8191572,3.503734,0.17684633,0.3359116,1.6591333,0.068324156,0.16787948,0.74574846
Q2IWJ9,1,False,False,3,0.20513855,0.60964936,2.1357417,0.043228034,0.59089786,4.523801,0.08038404,0.1748922,0.7203532
Q2J678,1,True,True,0,0.066191874,0.41647926,2.894617,0.07623061,1.6622382,10.869202,0.0541148,0.2676297,1.4217978
Q2J7C9,1,True,True,0,0.081023395,0.54878294,3.9084344,0.071953624,0.8740983,5.9086146,0.015865894,0.08599407,0.54900575
Q2J7K8,1,False,False,3,0.1486894,0.57919073,2.28225,0.033890907,0.16586776,1.0135849,0.064714864,0.11256983,0.47506678
Q2K3X0,1,False,False,3,0.15953358,0.5057353,2.2277555,0.14594409,0.816708,4.6248336,0.0567915,0.183397,0.7756903
Q2KZT1,1,False,False,3,0.17131054,0.4969461,2.3202298,0.039859306,0.47807693,3.3683727,0.042932134,0.05599951,0.26826525
Q2LVL3,1,False,False,3,0.16062677,0.55950874,2.466059,0.18121052,2.070632,14.869216,0.11798749,0.2473327,0.92290497
Q2N612,1,False,False,3,0.09864041,0.6191618,3.2017446,0.17556311,0.66909206,3.7361302,0.07964421,0.1339921,0.56549203
Q2NF51,1,False,False,3,0.31843174,0.80053276,2.6987147,0.12457016,0.94882435,6.466282,0.14836852,0.31789878,1.0791299
Q2NV74,1,False,False,3,0.20120855,0.5819737,2.090164,0.074084155,0.3156855,1.8198637,0.15534882,0.25719225,0.85099834
Q2NVN2,1,False,False,8,0.04780227,0.4613045,3.5359707,0.089775704,0.28594851,1.3173317,0.66717076,0.67122614,0.6724634
Q2P0H1,1,False,False,8,0.025590325,0.3189687,2.392994,0.11013895,0.38189444,1.9758363,0.6214264,0.6240205,0.68714404
Q2P553,1,False,False,3,0.14510407,0.47367758,1.9883759,0.028409595,0.59096146,4.16584,0.15353438,0.3578478,1.1912012
Q2RSY8,1,False,False,3,0.12146163,0.59959793,2.5960758,0.20724946,0.7017763,4.0212526,0.08115687,0.11546256,0.46353546
Q2S5G4,1,False,False,8,0.08367624,0.9449215,6.7177067,0.22972912,0.5931747,2.5718644,0.66297096,0.71926194,0.9387605
Q2S7U9,1,False,False,3,0.06056877,0.33922812,2.1298652,0.15099593,0.4663933,2.605657,0.04884616,0.099897265,0.47885954
Q2T2A4,1,False,False,3,0.26994228,0.7266751,2.1989489,0.21790223,1.0108796,6.5900784,0.13928623,0.21100953,0.7523193
Q2W000,1,False,False,3,0.09152561,0.45518088,2.1679673,0.15406327,3.031402,20.62175,0.100489825,0.3563672,1.2968308
Q2Y5H4,1,False,False,3,0.17652756,0.59215814,2.3879137,0.13156466,1.0463425,7.6323853,0.15669347,0.21389864,0.7185527
Q2YR96,1,False,False,3,0.122573875,0.49063832,2.2895339,0.051322695,0.5002153,3.3101923,0.101940505,0.22514096,0.8735531
Q2YSL9,1,False,False,3,0.16295153,0.56329167,2.6726506,0.10300654,0.25134802,0.9835307,0.1494822,0.25756392,0.9164126
Q30RN3,1,False,False,3,0.19912861,0.6299595,2.3632991,0.24039157,0.8281066,4.142889,0.25809893,0.31053448,0.8397389
Q317V0,1,False,False,3,0.19206955,0.731668,3.196875,0.091872014,0.69909775,4.153861,0.13365982,0.27399096,1.0193244
Q31H76,1,False,False,3,0.22518446,0.6112579,2.3900645,0.10811329,0.5568147,3.6418326,0.17559783,0.2581382,0.8304077
Q31NK6,1,False,False,3,0.27589604,0.67842174,2.4560847,0.019545378,0.43436217,3.6146526,0.14911088,0.28284448,0.97977644
Q31XM6,1,False,False,8,0.10336361,0.42681774,2.6501021,0.111451924,0.2877808,1.251763,0.92483217,0.93967885,0.38320005
Q325F7,1,False,False,3,0.25725746,0.6237473,2.1235847,0.032159694,0.22597574,1.6564537,0.108619414,0.23485897,0.8265717
Q32CG5,1,False,False,8,0.10080698,0.43760467,2.7873542,0.12858216,0.33647665,1.4379691,0.92555904,0.942078,0.39145145
Q32JK2,1,False,False,3,0.26849365,0.6524441,2.1512113,0.0680112,0.2714033,1.815799,0.09430999,0.18215626,0.6825028
Q39BV2,1,False,False,3,0.29121965,0.7444014,2.2089882,0.15116404,1.1840148,8.364908,0.07468737,0.12448008,0.5296505
Q39R35,1,False,False,3,0.33779678,0.8634543,2.8980703,0.13788626,0.5050238,3.152829,0.1448924,0.29410845,0.9895663
Q3A090,1,False,False,3,0.23047449,0.66328424,2.5078526,0.067578115,0.6131806,4.0543337,0.07994465,0.20254312,0.8126567
Q3ADI5,1,False,False,3,0.2891301,0.9548768,3.3626635,0.12616505,0.2527827,1.2093866,0.24522446,0.33587822,1.0228746
Q3AGF3,1,False,False,3,0.22466306,0.70782804,2.893764,0.034519374,0.45013678,3.3317032,0.08241173,0.23257785,0.9393023
Q3AR02,1,False,False,3,0.35056272,0.7530406,2.236065,0.09296376,0.47511116,2.8676424,0.04324776,0.112384945,0.49158052
Q3AUG1,1,False,False,3,0.20059337,0.68194205,2.9974518,0.059632003,0.66793895,4.9594254,0.06694433,0.21017304,0.84941906
Q3B5F4,1,False,False,3,0.23210613,0.60182047,2.1327643,0.027963622,0.5041669,3.7575417,0.13906361,0.25812078,0.8977756
Q3BPY3,1,False,False,8,0.023736214,0.29132354,2.1958532,0.13083461,0.46258244,2.5359497,0.6171317,0.61957085,0.6885023
Q3BQG4,1,False,False,3,0.1425238,0.459594,1.9438664,0.036646727,0.55564547,3.9547017,0.11838878,0.2924465,1.0351855
Q3IKE8,1,False,False,3,0.18867993,0.3923027,1.4608723,0.041471515,0.8040399,5.8298974,0.1001802,0.19848613,0.7582635
Q3JER4,1,False,False,3,0.38220933,0.87126344,2.6905696,0.15557782,0.77970624,4.6658454,0.23873544,0.48273206,1.450723
Q3JXD3,1,False,False,3,0.25270557,0.6270027,2.1303976,0.20786238,0.9109125,5.888178,0.1597458,0.23139851,0.7840454
Q3K7W9,1,False,False,3,0.12372411,0.5807756,2.5843484,0.06529122,0.4738779,2.803227,0.28517643,0.44101158,1.2378732
Q3MAK6,1,False,False,3,0.16368057,0.55005515,1.931211,0.16158466,1.6036396,11.333103,0.10426555,0.32467666,1.1175529
Q3SGT8,1,False,False,3,0.33758923,0.7748172,2.4962945,0.15856275,1.0172569,6.5607314,0.31928053,0.505895,1.354564
Q3SSM7,1,False,False,3,0.18229525,0.66465116,2.327556,0.04860348,0.47913694,3.5814095,0.108345605,0.18580267,0.7293702
Q3YY96,1,False,False,8,0.10336361,0.42681774,2.6501021,0.122477435,0.36422393,1.6183554,0.9243762,0.9436979,0.4135064
Q3Z4V4,1,False,False,3,0.25725707,0.62374735,2.123586,0.07107915,0.37873954,2.4177537,0.09903365,0.17126673,0.64664763
Q3Z8V0,1,False,False,31,0.045948494,0.1561513,0.9107659,0.08273957,0.41372716,1.7204372,0.08553759,0.269408,0.9977816
Q46G70,1,False,False,3,0.25039494,0.6869882,2.5393264,0.10438109,0.6685014,4.2143674,0.25892648,0.32200432,0.88933384
Q46I95,1,False,False,3,0.37420216,0.80395514,2.7519202,0.02768522,0.64400494,4.719573,0.095645964,0.16985393,0.68375677
Q474K5,1,False,False,3,0.1820072,0.68201965,2.693703,0.14075296,0.9205623,5.5629034,0.06613225,0.14532706,0.621753
Q478G3,1,False,False,3,0.16804802,0.61021644,2.4203546,0.10947367,1.5921557,11.264708,0.07527865,0.18664943,0.7990046
Q47SP3,1,True,True,0,0.11193148,0.38154745,2.4576309,0.17693472,1.2582246,7.4628954,0.060386818,0.28428885,1.5680568
Q47ZY2,1,False,False,3,0.08270583,0.24611439,1.2552935,0.06973373,0.7639768,5.097089,0.08945688,0.24268542,0.94753206
Q480C9,1,False,False,3,0.26211774,0.56109405,1.8927552,0.117075644,0.8559311,5.780348,0.10959935,0.24036287,0.92453295
Q48FD4,1,False,False,3,0.16057861,0.62925726,2.7283666,0.022407109,0.15093389,1.080056,0.21015783,0.359021,1.1192216
Q49UL7,1,False,False,8,0.107544154,0.3962691,2.5615659,0.16275255,0.4774004,2.216214,0.72134924,0.72425,0.62018263
Q49VQ7,1,False,False,3,0.058810588,0.24901484,1.5651214,0.05093508,0.1223538,0.6113548,0.14209318,0.19090076,0.67200506
Q4FTN4,1,False,False,3,0.07012471,0.36085987,2.532465,0.13723354,1.6724916,10.60354,0.08298433,0.114408486,0.47686288
Q4H4F3,1,True,True,0,0.04630067,1.0338435,7.2433596,0.14850174,0.5814377,3.3090367,0.015352803,0.11272946,0.72889376
Q4JUD7,1,True,True,0,0.023503682,0.60102195,4.6481857,0.11507865,0.5347421,3.274589,0.112998895,0.70563036,3.617102
Q4K6M3,1,False,False,3,0.19778913,0.63924164,2.2505531,0.025650004,0.22597437,1.6852554,0.062821686,0.15888526,0.6784118
Q4K7E8,1,False,False,3,0.1948161,0.6882228,2.6974766,0.035780683,0.28141534,1.8249497,0.23980547,0.49321035,1.4665377
Q4L4D0,1,False,False,3,0.063065924,0.23921035,1.5779202,0.040488508,0.12317633,0.6312832,0.15997641,0.18573967,0.58965683
Q4L9F3,1,False,False,8,0.08499118,0.42370278,2.5957582,0.22394828,0.4810424,2.0789847,0.7772657,0.78254586,0.5791092
Q4QLA8,1,False,False,3,0.09843958,0.38673925,1.8238714,0.11298744,0.4045045,1.9442419,0.1175805,0.17146915,0.6431526
Q4UMZ0,1,False,False,3,0.105851494,0.40352058,2.1442995,0.096242726,1.7454801,12.721334,0.13172655,0.26538238,0.93101764
Q4UXK8,1,False,False,3,0.1451598,0.47252136,2.0410798,0.04579978,0.55254245,3.7725499,0.07238755,0.21511494,0.8669652
Q4UY09,1,False,False,8,0.03233305,0.24468966,1.8223733,0.13186722,0.37066334,1.9131731,0.62156564,0.6234714,0.6822781
Q4ZWK2,1,False,False,3,0.14404552,0.6154377,2.6919432,0.022696836,0.14554933,1.0121081,0.18298061,0.3595947,1.1532184
Q53U10,2,True,True,0,0.07158816,1.9909744,14.081402,0.08867108,1.392395,8.622362,0.048495103,0.2811053,1.5633587
Q54C64,1,True,True,0,0.030181507,0.51661,3.7151432,0.09081459,0.8800969,5.6990023,0.018050209,0.16937953,1.0619531
Q55309,1,False,False,8,0.057258308,0.40698662,2.8270829,0.049183443,0.20538563,1.1668341,0.43568298,0.45288467,0.79949677
Q55468,1,False,False,3,0.2689084,0.68670857,2.5438917,0.03267293,0.47932947,3.7911446,0.0733517,0.17871204,0.75646347
Q57AT2,1,False,False,3,0.12257346,0.49063784,2.2895272,0.059045073,0.4589012,2.944594,0.10265439,0.22818226,0.8833696
Q57KH9,1,False,False,8,0.034503285,0.3224202,2.5340667,0.12701513,0.31275338,1.2978126,0.9217598,0.92995995,0.3412259
Q57SA8,1,False,False,3,0.22039896,0.5879225,2.1370623,0.045903016,0.2130495,1.4981472,0.09320989,0.16523032,0.6448433
Q58742,1,False,False,3,0.29992315,0.8400067,2.7667983,0.020287553,0.16385461,1.2325882,0.150655,0.31646577,1.0716864
Q5E4H1,1,False,False,3,0.24942346,0.54135907,1.866813,0.1367641,0.23044437,1.0666524,0.094185114,0.18016043,0.6788005
Q5E839,1,False,False,8,0.050860997,0.30330583,2.236509,0.26852784,0.5472093,1.8083552,0.8943412,0.9000914,0.39010298
Q5FA99,1,False,False,3,0.27887383,0.6750022,2.5456772,0.1772254,0.39287508,1.956681,0.08928814,0.19390814,0.74053997
Q5FQR2,1,False,False,3,0.2350843,0.44329917,1.7174832,0.029273637,0.3460219,2.599171,0.037499167,0.0792155,0.37828174
Q5H288,1,False,False,3,0.14510407,0.47367758,1.9883759,0.11307234,0.72730815,4.5431576,0.12348678,0.30558118,1.1045043
Q5HHV8,1,False,False,3,0.15135455,0.5259128,2.5174723,0.09364462,0.25488818,1.0629566,0.14414366,0.2320212,0.8336087
Q5HKZ5,1,False,False,8,0.0696162,0.39924198,2.52678,0.22504263,0.5245152,2.281131,0.73948663,0.7426594,0.6038295
Q5HR20,1,False,False,3,0.15533142,0.485554,2.1244123,0.06513822,0.15000375,0.7010103,0.14209099,0.20129862,0.7061143
Q5HXE2,1,False,False,3,0.34319195,0.78881526,2.625051,0.061331034,1.4005997,10.32015,0.1603596,0.33076447,1.0092425
Q5JHU5,1,False,False,3,0.29548275,0.83380723,3.2110634,0.08835148,0.56362146,3.445379,0.18227589,0.23937449,0.7805009
Q5L1C0,1,False,False,3,0.38316783,0.9595879,3.0414305,0.10896582,0.26968288,1.255624,0.13251017,0.2510777,0.9430307
Q5L2X9,1,False,False,8,0.17984973,0.5462663,2.4168596,0.30057612,0.57305884,2.3170407,0.654842,0.6711758,0.76558155
Q5LFI6,1,False,False,3,0.3176414,0.8738006,3.013192,0.072112314,0.4230415,2.5196533,0.07790614,0.2265541,0.91289306
Q5LM13,1,False,False,3,0.12429094,0.41986802,1.8229642,0.031187916,0.3656237,2.5935376,0.06941079,0.17361592,0.71269965
Q5M064,1,False,False,3,0.36800537,0.94644594,2.873671,0.09852355,0.24573684,1.1009579,0.15007196,0.23769607,0.8319646
Q5M4S5,1,False,False,3,0.36800313,0.9464448,2.873669,0.07525348,0.2050716,1.0332448,0.14894907,0.23507124,0.8257021
Q5N1N0,1,False,False,8,0.057257276,0.40698612,2.8270917,0.06088065,0.21519853,1.1967205,0.42830214,0.4453166,0.79672533
Q5N5K7,1,False,False,3,0.2758985,0.6784252,2.4560885,0.02482719,0.4229071,3.4781923,0.13582884,0.26562515,0.94282
Q5NNR3,1,False,False,3,0.073463,0.16479722,1.0107993,0.05992971,0.5133169,3.2676964,0.016646525,0.032022633,0.19232216
Q5NRM3,1,False,False,8,0.08457974,0.4468283,3.0869498,0.17039032,0.45690298,1.8706222,0.8433079,0.8717231,0.62422514
Q5P4Z2,1,False,False,3,0.14761531,0.54352176,2.1678696,0.13563175,0.71434677,4.4188447,0.12010359,0.2005599,0.7606639
Q5PEH9,1,False,False,8,0.027774066,0.32834587,2.6353376,0.11200517,0.3284092,1.4381466,0.89077157,0.907713,0.454308
Q5PFP1,1,False,False,3,0.21830857,0.5742687,2.0945942,0.019123524,0.28555626,2.072053,0.11038029,0.19030397,0.72040886
Q5QUZ6,1,False,False,3,0.17591481,0.33179787,1.3422912,0.09326864,0.6101253,4.0286613,0.047768127,0.16684915,0.7200043
Q5SX19,1,True,True,0,0.03931556,1.0271946,8.2745,0.033901066,0.37895042,2.6095128,0.04266289,0.3257187,1.8135244
Q5V0E6,1,False,False,3,0.077473946,0.56705976,3.2049613,0.061306674,0.36902922,2.3021293,0.074470915,0.21532679,0.9357522
Q5WG41,1,False,False,3,0.24682909,0.6946528,2.6773357,0.12951139,0.33976296,1.4421613,0.06999893,0.1876792,0.7671877
Q5WKF5,1,False,False,8,0.102968425,0.49337634,3.0740848,0.15475343,0.52064955,2.5226932,0.7775073,0.8309216,0.8194008
Q5WSS7,1,False,False,3,0.111938834,0.49635807,2.3284323,0.06018305,0.8154253,5.6928964,0.16179307,0.24274133,0.8440344
Q5X101,1,False,False,3,0.10317112,0.4872382,2.4277258,0.03442491,0.69231313,4.8834805,0.14423557,0.20985864,0.75614107
Q5YQD2,1,True,True,0,0.113508664,0.70963913,5.042479,0.04967466,0.87788546,5.7263904,0.08100643,0.37892547,1.9569925
Q5ZRJ5,1,False,False,3,0.11130503,0.49827188,2.3554902,0.04867969,0.8295522,5.7754273,0.15473533,0.23150551,0.80914724
Q609K0,1,False,False,3,0.20361495,0.6451994,2.4981492,0.06535267,0.5195113,3.719992,0.21484192,0.5672935,1.5650451
Q62MS6,1,False,False,3,0.25270602,0.62699944,2.130388,0.20828412,0.77717364,4.813244,0.16364358,0.23999551,0.81011117
Q63DV9,1,False,False,8,0.17389442,0.5397485,2.5181236,0.11676977,0.40852994,1.9565548,0.6443858,0.67497456,0.84818745
Q63E31,1,False,False,3,0.22460295,0.6999782,2.6252987,0.09952409,0.33302125,1.6015582,0.109967835,0.14621316,0.54960173
Q63YL0,1,False,False,3,0.25270557,0.6270027,2.1303976,0.2155326,1.2152524,8.000299,0.15331984,0.19928488,0.6739363
Q64WB0,1,False,False,3,0.3176414,0.8738006,3.013192,0.05834618,0.46132985,2.775667,0.079023115,0.22843905,0.91878605
Q65KI6,1,False,False,3,0.3939772,0.8978756,2.7634697,0.19010533,0.45706856,1.6301234,0.104862176,0.19459073,0.7142549
Q65RE8,1,False,False,3,0.08584929,0.292242,1.5495646,0.08746633,0.4465132,2.4314537,0.05963857,0.18147019,0.7753813
Q66DS7,1,False,False,3,0.26518652,0.62509555,1.9994678,0.014717768,0.17473188,1.3190119,0.1291381,0.21868259,0.7826932
Q66ED2,1,False,False,8,0.059602443,0.4207832,3.0839014,0.12709498,0.3503009,1.4205428,0.6551099,0.66242975,0.69750816
Q68W43,1,False,False,3,0.107755266,0.39875445,2.003871,0.049690936,1.2249568,8.982627,0.121281065,0.28718975,1.0552279
Q6ARX9,1,False,False,3,0.32531342,0.71503323,2.5629523,0.14389284,1.1708713,8.404982,0.062610954,0.16901979,0.7063601
Q6D1A3,1,False,False,8,0.038221426,0.54404455,4.199711,0.10163066,0.2775093,1.2217722,0.90363264,0.92189217,0.4456774
Q6D820,1,False,False,3,0.28895652,0.6093097,1.9626763,0.09107717,0.3504411,2.2372575,0.15507652,0.22561912,0.76635987
Q6F4N1,1,False,False,55,0.043622497,0.38695505,2.8261793,0.014080686,0.46848002,3.7359781,0.0292818,0.2687645,1.5807312
Q6F9A3,1,False,False,3,0.20598193,0.6479089,2.7297833,0.04964082,0.31510282,2.0738764,0.10959601,0.15068343,0.5734358
Q6FAK7,1,False,False,31,0.04931641,0.25731838,1.9158028,0.07234635,0.5751983,3.2405298,0.021051968,0.036947295,0.19782756
Q6GBB8,1,False,False,3,0.15135555,0.5259153,2.5174727,0.07036782,0.18855911,0.821746,0.14272496,0.23184814,0.83381873
Q6GIT0,1,False,False,3,0.15135327,0.5259092,2.517463,0.12790038,0.31027108,1.1306347,0.14370432,0.23269269,0.8347905
Q6HLD4,1,False,False,8,0.1490482,0.49494472,2.4901123,0.14138363,0.5815054,2.7900102,0.6314735,0.6603747,0.8496279
Q6HLK6,1,False,False,3,0.22460084,0.6999766,2.6253033,0.15366682,0.36608472,1.3670651,0.109901994,0.14978254,0.5669054
Q6KZF9,1,False,False,3,0.32918873,0.74750847,2.4427762,0.042837173,0.67681175,4.8293037,0.16910183,0.2420347,0.7906123
Q6LM60,1,False,False,8,0.036082525,0.37110496,2.7011259,0.21605217,0.5382931,2.1013577,0.6688976,0.6723374,0.6666264
Q6LTJ7,1,False,False,3,0.3219417,0.6524495,1.9784751,0.004318351,0.05955047,0.51992035,0.1142259,0.21362805,0.7669817
Q6M0P3,1,False,False,3,0.2876591,0.8562075,3.032728,0.060867857,0.49359754,3.4637554,0.16774839,0.44858795,1.533297
Q6MKZ5,1,False,False,3,0.27136204,0.6894079,2.5672166,0.14256547,0.39596826,1.9582005,0.12141792,0.28765154,1.0005273
Q6N608,1,False,False,3,0.2186697,0.7339089,2.5186207,0.06489603,0.9296248,6.6075144,0.030593274,0.06846447,0.33794433
Q6NI09,1,True,True,0,0.04984607,0.5707226,3.8109605,0.05559504,6.5300636,44.571823,0.12366875,0.44963032,2.1521978
Q6W2G5,1,False,False,3,0.18438141,0.5301769,2.0524027,0.09796864,0.513039,3.2663047,0.0860801,0.20825006,0.808671
Q728E4,1,False,False,3,0.19624452,0.7098339,2.5240912,0.04992366,0.29516745,2.0390668,0.07038937,0.18678659,0.74293625
Q72VK9,1,False,False,3,0.10136477,0.4819469,2.7544663,0.27453974,0.5454267,2.0035908,0.19011568,0.26390007,0.89834934
Q73B76,1,False,False,8,0.12788741,0.4941519,2.5879061,0.13094568,0.4598742,2.1101408,0.64508337,0.676684,0.85817486
Q73BG0,1,False,False,3,0.22460295,0.6999782,2.6252987,0.11803044,0.31281334,1.3961487,0.11145833,0.14567965,0.54342026
Q73WP7,1,True,True,0,0.11346241,0.4919296,3.353696,0.038218353,0.39417803,2.7485886,0.09336079,0.30981466,1.6362793
Q74FW9,1,False,False,3,0.2652065,0.74950206,2.6841166,0.12461811,0.6748048,4.715597,0.11170822,0.25514165,0.88538474
Q7A1I5,1,False,False,3,0.15135388,0.52590895,2.5174618,0.12566103,0.2819206,1.0533069,0.14165147,0.22873136,0.82367253
Q7A6U7,1,False,False,3,0.15135555,0.5259153,2.5174727,0.11454148,0.24858485,0.9495231,0.1398861,0.22710444,0.8203901
Q7CR22,1,False,False,3,0.21673892,0.5729435,2.0781996,0.11074742,0.27227044,1.6119003,0.09926946,0.17055413,0.6650703
Q7M8H4,1,False,False,3,0.1849031,0.3999213,1.6941721,0.07033997,0.3383905,1.8964896,0.019463161,0.059613332,0.3448431
Q7MB85,1,False,False,8,0.03131472,0.43005437,3.3912048,0.10543495,0.30369148,1.3377765,0.6776143,0.68147403,0.6609877
Q7MHA7,1,False,False,8,0.049265232,0.4881629,3.7367263,0.12033042,0.31439114,1.3749368,0.75121087,0.7601122,0.63363236
Q7ML86,1,False,False,3,0.2525799,0.5445923,1.8896801,0.014900342,0.12639645,0.963086,0.10144056,0.23951495,0.8852723
Q7MV08,1,False,False,3,0.15382464,0.78002185,3.4518228,0.13085137,1.2607346,8.080582,0.061167296,0.14778318,0.6074783
Q7N0M0,1,False,False,3,0.2389976,0.6758405,2.344532,0.040821295,0.18052995,1.2462165,0.1324105,0.300461,1.0485893
Q7NCE2,1,False,False,3,0.23442006,0.71032554,2.583373,0.09624255,1.0590068,7.6369553,0.105343394,0.30481794,1.1211666
Q7NK24,1,False,False,8,0.059803754,0.34473288,2.3625255,0.09687814,0.27815762,1.3772569,0.6106153,0.6269074,0.7793036
Q7NSB9,1,False,False,3,0.19627453,0.6974713,2.7730803,0.03814883,0.27058685,1.9592065,0.33146912,0.6153118,1.6015296
Q7U0H2,1,True,True,0,0.12409026,0.55330014,3.777813,0.06907893,0.5705115,4.051103,0.11654848,0.4980059,2.3966532
